"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AL137802.2",18.2101300360994,0.0260385377920602,0.569875359443508,0.0456916365316921,0.963556029929718,0.993248567688577
"SRP14P4",19.663474062869,-0.6574618428891,0.783081610467832,-0.839582789457048,0.40114235229624,0.819357739653746
"CNNM1",17.7858270626582,-0.275047899287985,0.794649043854197,-0.346124998721387,0.729248776968749,0.941141848643611
"ASNSP3",19.9294089545401,-1.2441240819823,0.723194828909114,-1.72031661766576,0.0853749044056194,0.513745664622358
"SNORA41",18.558603709277,-0.34177297183146,0.447475734535318,-0.76377990012436,0.444998416789895,0.843479174102458
"NUTM2G",18.9757685250344,-0.558186827826835,0.449164653145411,-1.24272207066599,0.21397026798583,0.684738597162829
"AC012640.4",19.3646454718323,0.214838077382267,0.587742129178599,0.365531185730236,0.714714932075619,0.937290206537027
"LRRC8C-DT",18.3097029456738,0.18893893754807,0.670860798773433,0.281636574820761,0.778222192290973,0.951900525036583
"DHRS9",18.1512218452655,0.687919477453562,0.676480811955584,1.01690907605333,0.309196685318287,0.760918885937867
"SIT1",18.3469028593915,0.0366099975479984,0.624059834102495,0.0586642426693746,0.953219540480785,0.991086583097446
"SRGAP2D",18.6446925199203,0.787749511062025,0.999532964456049,0.788117589989363,0.430627927175759,0.835584647190486
"AL590235.2",19.5049234090247,-2.04677173799211,0.712919747334216,-2.87097074480753,0.00409213394899482,0.179674827052042
"AL078621.3",19.4319729498178,0.0383724136520615,0.514933734456467,0.0745191295197723,0.940597320329285,0.988258106909638
"AC022816.1",18.0388488324663,0.336689384978227,0.898009938900172,0.374928350337173,0.707713753954575,0.934964162465894
"PRH1",18.6580437547094,0.372390433633057,0.494451871934647,0.753137878062834,0.45136706483394,0.8468705563869
"AC006277.1",18.4160230507353,0.286277323981527,0.461259327461772,0.620642894219312,0.534834610379689,0.880354235951014
"AC003973.2",18.201977355175,-0.119410658246168,0.607725852214196,-0.196487705453216,0.844228454737436,0.967171647238082
"FOXN4",17.0420968271907,2.89931605250358,1.78596867625054,1.62338572398168,0.104506974561428,0.549904608825627
"SCN4A",19.5641871544419,-1.31912625732193,0.673359039659132,-1.95902361092486,0.0501100217462654,0.438153192806095
"AC068134.3",19.067231289436,0.356802331811337,0.753772751454279,0.473355306520362,0.635959710324435,0.914390821000851
"GRTP1-AS1",19.2179706935938,-0.21962784297026,0.521024885152253,-0.421530428255996,0.673367796744959,0.925167260564926
"KCNE1B",18.5547063585188,-0.368064813243127,0.919726606303516,-0.400189372277074,0.689017041752698,0.929480390603622
"CXCL13",19.869236282613,-3.6578550247723,1.69909895800771,-2.15282047436563,0.0313327903951447,0.376061848689051
"DCST1-AS1",18.9612818087186,-0.327866026845072,0.518118956540067,-0.632800677733391,0.526863814141625,0.878128355688922
"OMG",19.4384944180926,-0.753634160004718,0.508514077656662,-1.48203204811481,0.138331767762306,0.599765016976091
"LINC02289",19.0005686073767,-0.511922391935505,0.659695600712589,-0.775997886574561,0.437750233727971,0.838709684700221
"KLF3-AS1",18.7618465577435,-0.54104619938914,0.480232280882606,-1.126634382834,0.259897095798142,0.72502322624297
"KLRC4-KLRK1",19.7414573594773,-2.4864484999961,0.988599656196459,-2.51512175268447,0.0118991283304384,0.266068542254743
"TCHH",18.4668572841525,1.52140722715736,0.748653020492783,2.03219273216306,0.0421341483823778,0.418257071998073
"GRID1",19.3875525953587,0.594843189542567,0.758558792103799,0.784175459746263,0.432937162563534,0.836392406552062
"AC136475.1",19.2482328905903,-0.173907705581398,0.581828627388361,-0.298898502746441,0.765017489550902,0.948950034892618
"C18orf54",17.8686054024304,0.490423257179025,0.730807325641781,0.671070527034393,0.502175601553947,0.867368516115141
"IGHV7-4-1",19.6687611049597,0.336268306384928,1.01012062179612,0.332899159891422,0.739210403617223,0.943426385128663
"AL133355.1",18.8758354800173,0.510636597550383,0.575123350695858,0.887873178740786,0.374608973621792,0.803262780194875
"ANKRD18A",16.8113342215829,1.77750906610941,0.768973272190486,2.3115355635782,0.0208032911445999,0.325924788822047
"LINC02028",18.7129170689591,-0.162170072877131,0.8732442724439,-0.18570986148386,0.852672294507004,0.968924075736579
"SPSB4",19.2510436364499,-0.112208823901625,0.860465326780426,-0.13040481749738,0.896246155326917,0.97963261273452
"HAS2",16.3706562480918,1.93707219248371,0.984713951475317,1.96714202086967,0.0491668399892575,0.433595522497209
"LRRC4C",18.2702527292794,0.727450904272297,0.538402150544077,1.35112926933367,0.176654026978811,0.644982034860898
"AC096887.2",18.9302775637822,-0.702890005028817,0.570299033741397,-1.23249376808088,0.217764693140133,0.688426104945549
"ANOS1",17.667616668406,1.35921446518468,0.70620083747407,1.92468543374475,0.0542687238944808,0.45130476935064
"BMPR1B",18.1948908986778,0.114789504094432,0.570178388029062,0.201322088848765,0.8404467317429,0.966591924354842
"FAM86FP",18.2270317226043,0.288929908096014,0.508718305911991,0.567956577811847,0.570064452875121,0.89424604890208
"KRT80",16.9781430854683,0.753205456519368,0.862058305625405,0.873729133637815,0.382265781225323,0.807802904676982
"IGHV6-1",18.5874871465244,0.676182966181809,0.995693410266197,0.679107604017418,0.497069684789894,0.866342570699133
"AC026740.1",17.9342579034156,-0.340152278577751,0.591233413589786,-0.575326547450104,0.565070470452208,0.892757789489255
"CATSPER3",18.0060354373678,-0.220401451022168,0.647825260443674,-0.340217438991531,0.733692786260473,0.941706523240385
"ZNF826P",18.4057215571431,-0.105577348894547,0.600205256848372,-0.175902072982375,0.860370876741737,0.970311690265545
"CA12",16.3429156104226,2.54221813558964,0.879327184506127,2.89109466917877,0.00383902456307042,0.173510334132485
"AC007292.2",18.5922114172943,-0.522359643488113,0.405227646909368,-1.28905233261378,0.197379893628294,0.668831013569879
"MEIOC",18.9705324183353,-0.576545553691388,0.519637810096016,-1.10951424721164,0.267208401723954,0.730236312860484
"AL021707.8",19.091858992764,-0.190794567779348,0.4816951360514,-0.396089878223286,0.692038724997952,0.930255517782472
"AL353759.1",17.9070078812222,0.33020411954969,0.908980819628546,0.363268522744658,0.716404304759913,0.937403624014683
"KCNQ4",18.6781649214561,-0.061396520220952,0.505721167962671,-0.121403896278045,0.903371130925867,0.979944543637076
"AC108519.1",19.0525688046551,-0.419325440836605,0.63018865210207,-0.66539668627465,0.505796803860308,0.868603128918826
"AC092295.2",18.7284672109989,-0.161752728470886,0.532771181864341,-0.303606377328556,0.76142779239563,0.948429542905202
"AC010463.3",18.4904427638817,0.0827248151277705,0.443385187781992,0.186575504566574,0.851993473997724,0.968672030706615
"MIA",16.038842055946,0.321578153637695,1.39197293959538,0.231023279612872,0.817296716657256,0.961595327131068
"TRIM6-TRIM34",18.645793346637,-0.458065121408463,3.31389948713236,-0.138225411840974,0.890062272121072,0.977704560155846
"C2CD4C",19.7266308761012,-0.598536372203461,0.710750515102561,-0.842118801865508,0.399721457987797,0.818877349187989
"IQANK1",18.6285076126238,0.206835063926204,0.640877994012311,0.322737035533522,0.74689440146601,0.945291419785714
"AL354811.1",18.5740478329956,0.277301234817959,0.71520231402313,0.387724185703614,0.698220155621288,0.932189349432287
"AC083964.2",19.0934602812724,0.109488500957862,0.690989078855785,0.158451854462251,0.874100755876138,0.972938256673629
"SH3TC2",17.1639391539072,0.912701478477277,0.729635296131736,1.25090094094418,0.210970620548851,0.682037538747374
"AL355987.6",18.8124161993868,-0.283675064045748,0.460059826972745,-0.616604727068582,0.537495475842541,0.881834504475657
"AC135721.1",19.5389906791899,-0.122171067177372,0.643545484392205,-0.189840609778742,0.849434032502019,0.968146482204825
"LINC00886",18.5422246570287,0.181781068222371,0.742682560743314,0.244762806925795,0.806640093827479,0.958505917825073
"CKAP2L",17.2488352060948,1.5890881579448,0.864461572487409,1.83824036662768,0.0660269940047584,0.474780449171751
"DSCAML1",19.3876959950803,-1.2364288157846,0.698932534490555,-1.76902455497486,0.0768897769062431,0.493732566347494
"AC025442.2",19.2782459115236,-0.140446689042666,0.742257266106737,-0.189215647263828,0.849923804438849,0.968218596554851
"ZIC4",19.5154831536963,-1.12592905144272,0.751880599142965,-1.49748384614009,0.134267405763139,0.594905851601719
"AL161669.1",19.2495289612493,0.20133376379456,0.612359612551172,0.328783544289893,0.74231930198561,0.944025379610099
"CCER2",18.8775891461788,-0.533970340516226,0.538775648276489,-0.991081059851843,0.321646000591059,0.768137261870374
"SEMA5B",19.0335111708065,-0.55471123260337,0.702846589065651,-0.789235149224799,0.429974581893944,0.834981542838425
"AC013486.1",18.2988506600647,0.268470963720248,0.472063204440834,0.568718258899792,0.569547354638759,0.894040153092148
"P2RY10",17.8847297500468,0.416400549494554,0.733599004827729,0.567613296575201,0.570297576483205,0.894328303694505
"GALNTL6",18.7651043560569,0.428114486718117,1.27887511909542,0.334758633056315,0.737807167816126,0.943211835414659
"AC091563.1",18.7588848441865,-0.246902445421828,0.442907925915525,-0.55745772648223,0.577214734137428,0.896733181984842
"KLHL33",19.2253002516192,-0.824157047141841,0.80198082868599,-1.02765180620612,0.304113645486085,0.75633885561161
"AC109322.2",18.2235604302685,0.213216649549769,0.746130404655723,0.285763250256704,0.775059456915442,0.951436496263693
"C1orf210",18.6387583266258,0.0482831504849569,0.715207580262731,0.0675092823641776,0.946176272627494,0.989458259368461
"HLA-L",18.6905529970724,0.545840907899866,0.535501334788731,1.01930821165033,0.308056666744195,0.759575950530568
"TPT1P12",17.6385939480165,1.72304002161447,0.783534983434377,2.19905946517164,0.0278736942832378,0.359234922681169
"TAS2R20",18.2422581584456,0.0569662858298607,0.485647667979323,0.117299617780284,0.906622627907952,0.980182669957652
"TLR10",18.1980719327514,-0.173849891978824,0.556941994132429,-0.312150805308974,0.754925917033471,0.946286928542319
"PSME2P2",17.5329816821493,0.796690020516272,0.615789414896757,1.29377024229922,0.195744794309058,0.667306864544742
"ZNF573",17.7219601907072,0.722604994667361,0.466513503921117,1.54894764801824,0.12139430548908,0.578193788359481
"AP003119.1",17.9524279383074,0.736800350159229,1.60151789727364,0.460063762892397,0.645470453405907,0.917830326652972
"LMO3",18.3715071842564,-0.866857166802615,0.524070439002587,-1.65408521887329,0.098110198919304,0.536999260438769
"AP001636.3",17.7157798618007,1.26804605067869,0.53169267029224,2.38492294802883,0.0170826988674747,0.305114508886843
"IL12RB2",18.2678018617723,0.235611877635918,0.534293180609924,0.440978635300855,0.659228464056792,0.921542762217522
"KIAA1211L",18.124811359328,0.0401378413967857,0.58148901104531,0.069025967188326,0.944968949963252,0.988908899569338
"SP2-AS1",17.7713607827051,0.251612460213971,0.522616640280879,0.481447471857656,0.630198504203223,0.912548667021444
"TPI1P2",18.3956884244828,0.389081077029978,0.683655158919868,0.569118907322664,0.569275448002719,0.893958249713764
"AC091132.3",18.6735746126809,-0.0542100794501005,0.479615937505287,-0.113028102719174,0.910008275225957,0.981055362086936
"MOGAT1",19.3529622036528,-1.18181389358346,0.896820397284778,-1.31778213024763,0.187576591591653,0.657303806483774
"AC008878.1",0.231423378094681,0.536271771247361,3.58391761257439,0.149632840153975,0.881054297170693,NA
"CPO",18.6928896113051,-1.17626659055124,0.736730099820517,-1.59660449713918,0.110353895847344,0.560293836673613
"AC107081.5",18.6386844179233,-0.721386833514917,0.450942123578727,-1.59973263927954,0.109657907834872,0.558980759969249
"HNRNPCP7",18.4937647015401,-0.474984677232974,0.496009344172448,-0.957612357133004,0.338258265675276,0.779794349739916
"CDHR1",18.4399455892581,-0.375838620521078,0.697207264633401,-0.539062972498857,0.589843403753785,0.899937309680912
"AC105749.1",18.9290579464867,-0.492898560076508,0.674403537424144,-0.730865917398822,0.464861055738134,0.853616583664587
"AL031123.2",18.8822256310848,-0.373391351394536,0.455695751208388,-0.81938738819574,0.412565428157386,0.823985893570546
"CEROX1",18.5451359419622,-0.423681192551082,0.575148354973806,-0.736646795365306,0.461337169668171,0.851838958842305
"TFCP2L1",18.1234447807748,0.768986967641683,0.709020828568592,1.08457599079868,0.278109493534213,0.738743127475414
"C6orf163",17.4065082608411,0.043439955161213,0.586695283433683,0.0740417664634648,0.940977151615753,0.988365417446826
"HPGDS",17.8047393853969,0.0264883997628505,0.913991095683347,0.0289810260602663,0.976879723248495,0.996835125961843
"AC127496.7",18.765178971081,-0.385857977384293,0.741948747651428,-0.520060150523458,0.603021651735479,0.9036400619721
"LINC02453",18.0080091325257,-0.054624677547083,0.884283264389402,-0.0617728274941417,0.950743742668303,0.990651368273337
"BANK1",17.4180606358413,0.34955586201088,0.787670950880578,0.443784122824504,0.65719866851346,0.921151244084088
"KAZALD1",18.8933672949728,-0.487275499255382,0.490205822224117,-0.994022259965333,0.32021203041657,0.767508141745731
"AC090360.1",18.8081055746643,-0.546436684153676,0.571592907905562,-0.95598926543007,0.339077657845752,0.779972020487622
"ADAM1A",18.545557565933,-1.20567461797341,0.614763106366092,-1.96120197436739,0.0498554666530746,0.437590618219757
"AJAP1",18.6238310266578,-0.535281774908067,0.630223339571022,-0.849352509338071,0.39568517053626,0.816096229889425
"CD27",18.2345804714709,0.271488238495287,0.599348778487409,0.452972039386563,0.650568875467716,0.919421119310407
"ADGRA1",19.3777335511344,-0.659060578617283,1.11414242915142,-0.591540687593465,0.554158201601846,0.889692890491343
"IGKV1-13",17.9631728638584,0.588693578595235,0.554653827077596,1.06137116496066,0.28852125584824,0.744848268077638
"RPL23P2",18.3727562994203,-0.428775929784329,0.508566450515361,-0.843106990934666,0.399168609249973,0.818753654706117
"MAK",18.2322748824553,-0.178349549790372,0.399696298304401,-0.446212663332059,0.655443636447257,0.92093573911129
"MIR616",18.3088150674993,-0.238798594304951,0.43859080559807,-0.54446785308078,0.586119564241318,0.898133655856359
"AC092301.1",17.9941850554125,-0.0789753208093542,0.401220798436678,-0.19683755457612,0.843954661686747,0.96715690376231
"SH3GL1P1",18.5241396022815,0.0132651650147426,0.48040935104728,0.0276122123472927,0.977971441335391,0.996835125961843
"LINC00092",18.6175630232332,-0.130876717889396,0.59465487573961,-0.220088530724004,0.825802206981703,0.964246257822255
"CD200",17.4093461015455,0.254752681477677,0.659294838892165,0.386401752978601,0.699199152062276,0.932541452035851
"AF165147.1",18.8292493733541,-0.427233319422583,0.64483063734814,-0.662551210624198,0.507618026395877,0.869571065025069
"FAM30A",17.5931901579186,0.403553432286552,0.66323006825838,0.608466732134552,0.542877963947461,0.884877549562397
"AC026462.3",17.0554205426609,-0.145754501338954,0.804605584897675,-0.181150248115032,0.856249644676187,0.970009457256489
"AC140479.2",17.9452647025283,0.304587844881665,0.576853729919193,0.528015732730605,0.597488416384011,0.901858212644457
"EXO1",17.0194522905288,0.972470083468904,0.961718244123475,1.01117982258435,0.311930371234549,0.762264519890674
"SKP1P1",18.6405693063692,-0.840634082751188,0.645084229344629,-1.30313848100926,0.192527488195802,0.662975474405658
"AC025165.5",17.9369171057177,-0.147819350578076,0.436875433100112,-0.338355831842351,0.735095054339835,0.942171801554767
"NAIPP3",18.0204711259239,-0.0696945878813454,0.397057217410418,-0.175527820236814,0.860664912718533,0.970311690265545
"PTP4A2P1",18.8749331253633,-0.696887047109626,0.578218882779884,-1.20523052405211,0.228114321822392,0.697748966031663
"AP000345.2",18.5432266567365,-1.97429136029622,0.713382447739087,-2.76750762028603,0.00564867248795919,0.200846538772027
"AC093583.1",16.3640729762404,1.17924691680403,1.08524772107758,1.08661542788878,0.277206803918407,0.738577802221104
"PHACTR3",18.0363539533738,0.888589225721042,0.8353283684572,1.06376038367069,0.287437262161882,0.744231200454035
"LRFN1",18.9771233192919,-0.245674983425424,0.658865725261063,-0.372875646745897,0.709240998091177,0.935770197355329
"GDNF",16.9923341580444,0.261674047433747,0.823598981712685,0.317720217295063,0.750697174077715,0.945307127214389
"NLRP2",16.9684808792408,0.563462609716194,0.698346406589295,0.806852594070227,0.419751413698504,0.829256172686695
"MAP3K14-AS1",18.5380973108458,-0.62229974585506,0.48133655193526,-1.29285786286756,0.196060223429358,0.667444547598385
"FCRL2",17.7735601511066,0.249759952747569,0.814864157608709,0.306505017327687,0.759220160276574,0.947629066548628
"CD80",17.3046476872444,0.723783399051209,0.769545634061691,0.940533435595045,0.346944007444673,0.78471638720934
"AC068870.2",17.6739935660651,0.563407248295214,0.683489363067154,0.824310192285843,0.409763328797081,0.822646436074138
"CCDC194",18.8237524019237,-0.880098554571224,0.738308292092138,-1.1920475010206,0.233242620367209,0.700720705780322
"CLEC18B",17.7075015156114,-0.906788644543901,0.814262476665917,-1.11363186997986,0.265437148237599,0.728681310816693
"CKS1BP3",17.0553003093126,0.863484714613053,0.602368341768393,1.43348289532961,0.15171988363211,0.615183981479595
"SCOC-AS1",18.0714934273837,-0.0847725446384371,0.526497384738502,-0.161012280584341,0.872083728335674,0.972245513465577
"UXT-AS1",18.5138320909846,-0.753787121483583,0.581908473884579,-1.29537058715027,0.195192419478304,0.666543142649745
"AC004707.2",16.951354575997,1.73306781810534,0.57975704783926,2.98930012936356,0.00279617320760363,0.151355210919815
"AC092045.1",18.4214157893511,-1.42570576437219,0.614280633159531,-2.32093555845824,0.0202903220730351,0.323710404144386
"AL445931.1",18.1495343315537,1.04647211848417,0.610295849734193,1.71469643606449,0.086400897335106,0.516944770661668
"AL033527.4",16.4311284248476,0.710922945250996,1.65960917188843,0.428367688786664,0.668383445047531,0.924116963492662
"AC011462.5",18.9197186030328,-0.609961393956473,0.584212220129588,-1.04407503461871,0.29645067535404,0.751111562954159
"AC211476.11",17.865636689294,-0.41173502664327,0.610354180887619,-0.674583773710694,0.499940244954427,0.866666583265614
"UBE2C",17.0239007548411,1.09243356813362,0.967444921844602,1.12919458613799,0.258815757054982,0.723281886667864
"CACNB4",17.9523247094751,-0.626086435050414,0.526968635446067,-1.18809051039716,0.23479775262078,0.702387295037884
"SCGB2B2",18.2475797920316,-0.0226896689649767,0.691785527461448,-0.0327987043155383,0.973835111464678,0.995869342960745
"AC009093.10",18.1905909093977,-0.0624355757081402,0.885663434407123,-0.0704958263857145,0.943799022349244,0.988885965334151
"ENSAP2",17.7741487733144,0.732367598738501,0.528007266992732,1.38704075591555,0.165429335518334,0.631611228347746
"AL162258.2",18.7961906516943,-0.808688716929468,0.646961396207552,-1.2499798622761,0.211306903700002,0.682645038564605
"AC002310.5",19.0169673823095,-0.810722075838543,0.625554562758014,-1.2960053752372,0.19497363301335,0.666070581539921
"ITPRIPL1",18.1887084122031,-0.290386045762217,0.552067982841224,-0.525996896736778,0.598890363127032,0.902257645742997
"AC156455.1",19.2870266591641,-1.6144002383441,0.545576190246851,-2.95907385110345,0.00308565144663555,0.158804052639487
"AC016588.2",17.0985999979425,-0.13603964189376,0.486616379443352,-0.279562397898273,0.77981325928639,0.952025174270139
"C22orf34",18.7138204152895,-0.00320101807655118,0.474544333738892,-0.00674545632297544,0.994617945359332,0.998916695756197
"STK33",17.5194701740309,-0.396519614244505,0.805921752283027,-0.49200758401326,0.622713982183396,0.910396264226548
"AL365217.1",18.361765188596,-0.538163016608397,0.457462850223213,-1.17640813094617,0.23943182413135,0.705898899672139
"HS1BP3-IT1",18.9091027634334,-0.878809806932044,0.814012893776335,-1.07960182652035,0.280319527738981,0.738924451856077
"AL354741.1",15.8418802208981,2.67468970621757,3.0180262686917,0.886238047019066,0.375489265416381,0.80347228638302
"AC007728.2",16.8884645815763,0.321843525676472,0.738633909090457,0.43572806733553,0.663034039235134,0.922931137187526
"AL022324.2",17.6420412581722,0.545025083663858,0.503138494166364,1.0832506158506,0.278697198647252,0.738743127475414
"PTGES",19.0204388299684,-0.510493219413514,0.716967362730601,-0.712017374778789,0.47645401694036,0.858973548935314
"AC015982.2",17.1857945385767,-0.186224056824577,0.361768042291327,-0.514760938100257,0.60672008454515,0.904961902507168
"GOLGA6A",17.7735331771982,-0.248174914242016,1.06317319397246,-0.233428490907235,0.815428691617305,0.961305094707726
"AC024451.2",17.6763542751975,-0.0580604635608246,0.41338833741652,-0.140450173131818,0.888304318249498,0.977071041899579
"NARF-IT1",18.3873147517275,0.194794728873963,0.633128006464517,0.307670371370439,0.758333167011562,0.947451868030216
"AL122023.3",17.7135400302903,-0.0626057726551808,0.499013620943936,-0.125459045660428,0.900160145633995,0.979944543637076
"RFPL3S",17.2892868954092,-0.157154559694106,0.692721026105822,-0.226865583361258,0.820528264800413,0.962514357070667
"CU633906.4",18.8136163636374,-2.10875828472039,0.943775880257623,-2.23438459154599,0.0254577786637735,0.35128075439298
"HLA-J",17.8254366668601,-0.935801536589462,0.502080443939402,-1.86384781141248,0.0623430793573028,0.467609920157649
"AC092809.5",17.685639921488,-0.934254008221007,0.498077421590643,-1.87572045574241,0.0606936755190461,0.464063063939514
"SSR4P1",18.2028710262869,-0.365061546360537,0.509359330009132,-0.716707292578682,0.473554725192435,0.857228349676303
"CDKL3",17.6557269509972,-0.0400621367134396,0.607114650135502,-0.0659877614623501,0.947387569155431,0.989732960847676
"SETP14",17.559569047246,0.680290937386522,0.53589808364804,1.26944088464648,0.204283862047725,0.675579118243622
"CASC15",17.4375657264824,0.0307036562132548,0.395435370237663,0.077645194446823,0.938110290903375,0.987486418988939
"SRP54-AS1",17.9864446075429,-0.240458789089652,0.426447608530603,-0.563864784980723,0.572846157578774,0.894962706628162
"CKMT2",18.0764311963372,-0.507463294954287,0.647138403914255,-0.784165013055731,0.432943291568411,0.836392406552062
"LINC02085",17.5896345639887,-0.0673801723246003,0.52935690102287,-0.127286849749956,0.898713368025103,0.979944543637076
"PVALB",17.623728089808,-0.000324659335193554,0.628405525833592,-0.000516639847752591,0.999587781060321,0.999846967740623
"BANF1P2",18.4438878441539,-0.572994170656805,0.800631124880005,-0.715678110493997,0.47419013001157,0.857538239204164
"THEMIS",17.0254234191466,-0.322138370171211,0.764262444305307,-0.42150228965395,0.673388339595992,0.925167260564926
"AC097263.1",17.1476930641767,0.813347898545492,0.471076062496188,1.72657446068399,0.0842441159260629,0.510945442750875
"LINC01537",18.3091966812118,-0.808210880342756,0.51679084624627,-1.56390324289454,0.117840292838506,0.571923193407139
"REN",17.1097088573148,-0.00950228431980665,0.716737419566254,-0.0132576925110972,0.989422201704705,0.998453500899869
"AC108479.1",18.0051788166241,-0.243119588665166,0.82222998970791,-0.295683192912402,0.767472033684417,0.949512943854664
"ACOT6",18.8182579239187,-1.26237264038852,0.548543708952789,-2.30131641250336,0.0213737527226007,0.331336375595303
"AC079360.1",18.3711705061429,-0.975702713642058,0.787399544279362,-1.23914564179108,0.215291566926781,0.685709705095063
"ATP4A",18.1653263776627,19.5560625332956,3.50274839168272,5.5830623117925,2.36320026419221e-08,6.04060245308241e-05
"HRC",18.5161391559297,-0.470302720869729,0.873055536150589,-0.538685915610079,0.59010359368906,0.899937309680912
"PRDM5",18.2847288836014,-1.07143085562533,0.509291077413884,-2.10376914723486,0.0353985893409771,0.390760339630124
"PMS2P7",17.6310346586989,0.0846086454712845,0.507637916057936,0.166671248925441,0.867628729094387,0.971176902875566
"EYA2",17.1851748381671,0.92074808614186,0.723462216591426,1.27269685275334,0.203125634873848,0.673620474307752
"AC003070.1",17.2006881157568,-0.181117009265206,0.479418110750397,-0.37778507987885,0.705590258308109,0.934785731756097
"ACBD7",18.047277272506,-0.318004717914167,0.655005980991288,-0.48549895289948,0.627322455272002,0.911585678386249
"FAM166A",18.5859754421324,-1.67389616054272,0.762080344733092,-2.19648252590608,0.0280574245379948,0.359788768950151
"CA9",18.1009665591077,-0.0138879950768838,0.876398414416644,-0.0158466684197826,0.987356717086909,0.99807865011514
"PRAMEF7",16.2792886643608,6.61417307833801,2.71352878398387,2.43748034565802,0.014790018208709,0.288398523815736
"AC079193.2",17.6419372549846,0.0608216453176634,0.578939709349387,0.105056959015672,0.916330611972363,0.982118231849805
"SNORD14E",18.0900460746854,-1.36210596786763,0.768853847249265,-1.77160584256794,0.0764600091724325,0.492799107185916
"AC016924.1",17.3972700932086,-0.29156418824265,1.063778877151,-0.274083453342778,0.784020489435716,0.952409235626525
"PI3",15.3658228446321,2.81384524708241,1.18984522943724,2.36488341295722,0.0180357476427455,0.310563154581856
"AC061992.2",18.0720197061951,-0.282585583873703,0.701529310918368,-0.402813652224697,0.687085317059602,0.929466848532696
"AL009179.2",18.1321982804864,-0.381352939372794,0.531193230661562,-0.71791754367398,0.472808129946406,0.856573333579999
"TPTEP1",17.0178459918964,1.52270326966642,0.675968874579919,2.25262334839412,0.0242829076749132,0.344530666709115
"AC245452.1",17.7248150113536,0.352379773944576,0.588668225056879,0.598605052804622,0.54943628580608,0.888136678205657
"AC131009.4",18.2841135509829,0.17257493421563,0.65723726263602,0.262576308475685,0.792877162558783,0.955531412052219
"NUS1P1",17.5168472674405,0.712318697946553,0.537773975306121,1.3245689279424,0.185314167380268,0.654918882815318
"MGAM",16.6678439964172,1.05604090044222,0.996279313482182,1.05998477149059,0.289151527430612,0.745495457804331
"TMEM189-UBE2V1",19.9506331598956,-16.1266814065877,3.58391761255039,-4.49973552687547,NA,NA
"CD1C",18.1258833158623,-0.287335724401493,0.665028824730203,-0.4320650680338,0.665694122356629,0.923770012583231
"ZNF56",17.986072082125,-0.55347646300128,0.469924347378216,-1.1777990778499,0.238876716374938,0.704979903875427
"AC079880.2",17.9415003319708,-0.769949001425446,0.653657376108341,-1.17790914562835,0.238832828642529,0.704979903875427
"ACKR4",17.5839874779633,0.248149527771388,0.685394651562565,0.362053493130792,0.717312056402333,0.937403624014683
"LAX1",16.858117537271,-0.348900947145608,0.708450955533672,-0.492484263618196,0.622377043760303,0.910395109792445
"CADM3",18.8015496371449,-1.21863762531771,0.565733420498258,-2.15408455849121,0.0312335412658369,0.376061848689051
"AC013403.2",17.3698495834853,-0.481704322117922,0.457914548834699,-1.05195242942982,0.29282137550065,0.748370445680703
"LINC00624",17.649513540123,-0.753282008932138,0.517722901578273,-1.45499070378336,0.145671835110513,0.607538173806626
"AC008115.3",18.2127870492769,-0.160033342446748,0.43731485319524,-0.36594536242587,0.714405846221788,0.937290206537027
"AC011503.2",17.427524837928,0.493546605749614,0.66550448810229,0.741612738265642,0.458322003435167,0.851248561152254
"APOBEC3A",16.2371400319041,1.53672153982268,1.00710893976081,1.52587419210841,0.127041199088395,0.585805328728911
"BMS1P4",17.0446651305113,0.0947463251243387,0.630250956465192,0.150331108826443,0.880503390574751,0.97458088718789
"TMEM236",17.6861113125703,-1.3392164719727,0.612341775931328,-2.1870408399555,0.0287395427528549,0.362077896283585
"MMP23B",18.5453745040046,-0.783590381306222,0.766847604952741,-1.02183325115101,0.30685982877188,0.757924668337675
"AC025569.1",17.9999005447718,-0.308564496275786,0.645250401351555,-0.478208918009908,0.632501515784282,0.913066977149821
"AC009065.10",17.1997347104097,-0.720801985226344,0.56783534221328,-1.2693855624006,0.204303582943746,0.675579118243622
"EGR2",17.2020843811415,-0.193676309708231,0.695477856418592,-0.278479476982314,0.780644317198212,0.952025174270139
"AC108449.2",17.6135827793062,-0.421053479936555,0.44260893938518,-0.951299087003151,0.341452570317449,0.781695184858276
"C1QTNF12",18.2557093695095,-1.4193552055081,0.533356892599592,-2.6611734566514,0.00778688308957511,0.225657376210059
"APC2",17.9153171028917,0.213479180435761,0.548474169688456,0.389223763367053,0.697110626107399,0.931989317661667
"FCER1A",16.8063470140071,0.0189428286245327,0.772522002237106,0.0245207626056955,0.980437222528804,0.997014405236049
"FERMT1",16.6672825803976,0.0998704789217965,0.530783239292227,0.188156805883639,0.850753731574033,0.9684111625364
"AL583810.1",17.9179492713392,-0.645452215110809,0.483792248893557,-1.33415162517996,0.182154169643214,0.651298830065612
"GAS5-AS1",17.5641784141826,0.514013516745868,0.578780033882408,0.888098218070704,0.374487921097897,0.803262780194875
"LINC01311",16.8649097385835,-0.212105760244334,0.617396397657963,-0.343548749310715,0.731185673165567,0.941631730580674
