"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"SEMA4F",31.3163035041894,0.804388690435302,0.583981326929696,1.37742193686981,0.168381834449154,0.5159352560755
"ZNF528-AS1",29.9745469600073,-0.713836605143957,0.669586937911289,-1.06608502156673,0.286385209912774,0.632942011849654
"LINC00852",30.3818137569221,-0.964275388130049,0.665821390354067,-1.44824933848591,0.147547330574252,0.490314748920457
"NGF",32.4488873951108,-0.27632049871037,0.580434757031126,-0.476057809018408,0.634033193826942,0.861836709680174
"DPY19L1P1",31.2933456321524,-0.693814515267605,0.511309738762757,-1.35693585055991,0.17480159436834,0.52306839362001
"AC007731.5",31.4034047804077,-0.272016107993254,0.453315118295563,-0.60005964287275,0.54846648726621,0.815743368917381
"SH2D2A",29.9916570086024,-0.102869248614418,0.638983992406575,-0.160988772546534,0.87210224350685,0.958406498059425
"ZNF285",30.7648552881259,-0.124134877665582,0.460591903888751,-0.269511636260903,0.787535988951462,0.926722191403076
"CXCR2",27.8349125617006,-0.311682275754872,1.08152430863394,-0.288187952195504,0.773202870521057,0.919773632724651
"AC138392.1",30.1453428372678,1.18243075300477,0.541466242771923,2.18375710173835,0.0289801013641178,0.236637158152502
"AC048341.2",31.5185564408954,-0.0631419209597583,0.617941595546693,-0.10218104981895,0.918612969070663,0.97376493633522
"TRIM7",31.5795066203241,-0.578800702709327,0.600572966944623,-0.963747512069913,0.335172527552725,0.677661457598719
"AC010378.2",32.2982590473784,-1.20833955337274,0.713056611799478,-1.69459133170838,0.0901529725967788,0.395846815679088
"SGO2",30.0370001427632,0.650509161284769,0.496366956746774,1.31054082557843,0.190012942605587,0.54189116988032
"DUSP4",29.3574869211302,0.41104056836285,0.684136449922527,0.600816647628403,0.547962114714651,0.815743368917381
"KIF5C",32.5482096655305,1.31988879213739,0.728571626699434,1.81161157498918,0.0700462351636833,0.352068384880593
"PITRM1-AS1",30.3875038259898,-0.395209705718223,0.48147070296335,-0.820838533447189,0.411738246493834,0.735333109742338
"PCDHGB4",32.6225636364712,1.27674658257838,3.87340551102331,0.329618620860866,0.741688150839898,0.910053779469832
"SPDYE6",30.1697918946276,0.222929159392384,0.611700204970174,0.364441858251877,0.715528083069273,0.900971283319351
"CD109",29.2550845209466,-0.533880025308758,0.633780830214395,-0.842373261949493,0.399579054649727,0.72600065378381
"AC010735.2",31.0176341789283,-0.327482814761303,0.510236555987452,-0.641825464911136,0.520986513516125,0.800672603494446
"ZACN",31.9851352933462,-1.66207096530045,1.23345549895289,-1.34749163363528,0.177821946162276,0.527351244045778
"MAN1B1-DT",30.9284614219947,-0.305460981621284,0.631155745396615,-0.483970848477873,0.628406557969701,0.858932012324879
"SMG1P6",32.0988981082141,-0.285251158492213,0.766090285312859,-0.372346659344101,0.709634762868077,0.898263667643807
"AC092275.1",30.5149779339289,0.735682531538035,0.78818889077322,0.933383532995909,0.350621979471904,0.689579997847773
"AC090912.2",29.6384435837224,-1.74347429256737,0.793281658309299,-2.19779982847856,0.0279633736810855,0.234274053271888
"SEMA4A",29.8811573832001,0.893233478511635,0.52911835370693,1.68815440298709,0.0913815934604822,0.398093885621056
"PRKXP1",31.7616871712664,-0.328041467575871,0.859643906699394,-0.381601573650871,0.702756916808175,0.894851959431086
"AC079777.1",31.6714140413334,-1.62977861912184,0.828570346137154,-1.96697676512316,0.0491858895029937,0.303152365912721
"AC004687.1",30.1730719637318,-1.35206472135343,0.852518790047497,-1.5859647167168,0.112747313610854,0.434718596790044
"AC027097.2",30.5197942255024,-0.269108356162974,0.524862432674716,-0.512721695076534,0.608146011535577,0.847956034483661
"AC009061.2",31.7828740731927,-0.0174827267592589,0.494211271150019,-0.0353750061559239,0.971780714432876,0.992193525079608
"PTMAP4",29.4624599566482,0.166115927864615,0.391446911772955,0.42436387379386,0.671300463060115,0.881323042770159
"JAKMIP3",31.0682960695619,0.0927761331795945,1.03372309071731,0.0897495025628346,0.928486277280514,0.977131878223755
"SLC38A11",31.8920061327636,-1.00345503147218,0.756491653756865,-1.32645882672843,0.184687764467449,0.535031947964236
"GEMIN8P4",30.883140297847,-0.592354920441191,0.481017491777571,-1.23146232843255,0.218149997873624,0.573573756500061
"ZNF880",31.6963389137115,0.0635541506062938,0.550839368982557,0.11537692144932,0.908146370802765,0.970826401728515
"AC138866.1",30.9395564576541,-0.60967902560933,0.361861064589753,-1.6848428451415,0.0920188961302197,0.399089039153911
"BCL2L15",30.1039677878718,-0.995376147097872,0.541254175661228,-1.83901795470097,0.0659125452658888,0.342139621721071
"IL34",31.3100206685184,0.928853986908503,0.566079113715708,1.64085542886676,0.100827429029674,0.413325521707089
"AL133243.3",29.4967220345347,-0.918410470043272,0.657750276482658,-1.39629051158215,0.162627029922648,0.509933767701784
