"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AL080250.1",25.6657721915325,-0.307698682037479,0.578847195401448,-0.531571517460805,0.595022796119207,0.996417816814076
"AL512408.1",25.3211559789567,-0.755149674808521,0.912379902290425,-0.827670220390436,0.40785728854084,0.980145064075878
"LINC02352",25.8259419495497,-0.615169175319978,0.589731156517889,-1.04313494127102,0.296885799829916,0.956508978311858
"TLCD5",25.32734946703,0.490684490806099,0.448041164870833,1.09517724994658,0.273438990487361,0.947934043148451
"CTSLP3",26.0753277845175,-1.09174034577999,0.843819144250348,-1.29380845791297,0.195731590473297,0.9263925850007
"SLC4A10",23.9690736794371,-1.12913149731085,0.746504972651288,-1.51255723495133,0.130392163932983,0.879870244094312
"AC008906.1",24.8253431872258,-1.10190534095863,0.394549778859056,-2.79281702842434,0.00522512381598204,0.48164179864555
"MCEMP1",23.5422358099305,0.167812783820118,1.18406154174391,0.141726403488252,0.887296118487055,0.996417816814076
"VANGL2",25.821455062025,-0.0742565664615567,0.528344472845579,-0.140545742934761,0.888228813488772,0.996417816814076
"BEAN1",25.81068881192,-0.63758725920642,0.640313995093377,-0.995741564438929,0.319375729288981,0.961257726718604
"MIP",26.4790443350243,0.283233139805561,0.463252668464902,0.611400989322137,0.540934147856046,0.99040814367672
"AC108673.3",26.1547231130328,-0.51719723143105,0.624273833094811,-0.828478151754443,0.407399763178785,0.980145064075878
"AC007000.2",25.5070109782875,-0.2713569871431,0.443725058814461,-0.611543075498392,0.540840110381126,0.99040814367672
"AC022382.2",25.4186586403074,-0.407188302610618,0.575068724087487,-0.708068941250005,0.478902445972222,0.988133333204232
"ZBTB20",23.8836626362415,-1.07693420642394,0.683220556157325,-1.57626142351601,0.114965568042384,0.86690543430063
"CNIH3",22.1478777595968,-1.0271085639065,0.809381304578982,-1.2690045570558,0.204439438740419,0.930125435407992
"ZNF85",25.026305745503,-1.01615495897337,0.752925939880215,-1.3496081156867,0.17714171954896,0.92175615946789
"SLITRK6",26.5285772973139,-1.04083489209787,1.01633454548798,-1.02410657663725,0.305784938411131,0.958135179174555
"AL121820.3",26.7057590074292,0.686945475967261,0.606256854428432,1.13309312867877,0.257175146623225,0.944290504589861
"IGLV6-57",25.7776186736968,0.6407105755501,0.594623255029897,1.07750675764924,0.281253933429971,0.949232025326151
"MAGEE1",25.1187786307521,-0.258170040091431,0.366452903578122,-0.704510832280506,0.481114706589156,0.988133333204232
"AC020907.4",25.647999441281,-0.0249841520994425,0.381990174167125,-0.0654052218853977,0.947851366521214,0.997841788177271
"LPP-AS2",23.8972377974631,-1.41777651471098,0.662569794602913,-2.13981459200185,0.0323697534845838,0.726740539301082
"USP6",24.4989258365255,-0.489719447430403,0.525552491908134,-0.931818333982909,0.351430417999309,0.970127082524372
"AC021739.3",25.3468642048398,0.0503364301234018,0.515767724703322,0.0975951532297918,0.922253773296296,0.997536037550879
"AC005785.2",25.4450200619327,-0.231035194558536,0.533512671188921,-0.433045374618149,0.664981806117439,0.996417816814076
"LHX9",26.4720777532775,0.616219641961844,0.695741383339703,0.88570215415944,0.375778047216931,0.97554009933417
"AMHR2",24.9057763036802,-0.89487489545024,0.850147079824918,-1.05261185586209,0.292518921194927,0.955412177210574
"CCDC13-AS1",26.3416570445726,0.202640664617966,0.711583959466642,0.284774076090547,0.77581723450432,0.996417816814076
"AC098484.3",25.1414690350426,-0.221258470558037,0.631476429583627,-0.350382785789687,0.72605144355361,0.996417816814076
"NUTM2B",24.862395272202,-0.318295356190591,0.515237948230106,-0.617763806575131,0.536731044783589,0.99040814367672
"STKLD1",26.2141842688273,0.336601964673187,0.759773744299844,0.443029213892323,0.657744604110065,0.996417816814076
"C21orf62-AS1",25.1705379129554,-1.03367565426195,0.58553608693345,-1.76534918569319,0.0775050978652984,0.830366829562671
"AURKB",24.7786969697229,-0.667970442092256,0.763643439430946,-0.874715092936589,0.381728945808729,0.976251213377895
"KIFC1",24.2651882780389,-1.06352744194516,1.05301634172254,-1.00998189658237,0.312503963508937,0.958613074753181
"SNRPGP2",24.460923789726,0.114533222581688,0.513622868688653,0.222990893832486,0.823542593751186,0.996417816814076
"FAM215B",25.646190455272,0.470027962568329,0.57214259762545,0.82152240458773,0.41134876768081,0.980145064075878
"AC008758.4",26.0343904200251,-0.30533215238181,0.731916175890255,-0.417168198271372,0.676555384565389,0.996417816814076
"AC007541.1",25.1106986349076,0.273296016634015,0.492586671562884,0.554818131328844,0.579019064086039,0.994966071130088
"CENPH",23.6927245526071,-0.791123100856812,0.639406747136512,-1.2372767481728,0.21598435707024,0.934231510073794
"ASF1B",23.3686835314743,-1.58315381607206,0.856773594825037,-1.84780883261856,0.0646300027055214,0.814318084236086
"P2RX5",24.7540905115613,0.502253788952312,0.652282193057868,0.76999463468069,0.441303075343006,0.984165157754243
"PRSS27",25.3903413775187,0.69912451053912,0.616392408548555,1.13421985871854,0.256702335928351,0.944290504589861
"PRR33",25.4425878605335,0.87977205799804,0.490043629360765,1.79529332754648,0.0726069775800224,0.821441814872322
"AC104211.2",25.7333694940777,0.0761042921765854,0.411305355756592,0.185031123741611,0.853204623832569,0.996417816814076
"AC105052.2",24.825303412599,-0.557471224061135,0.490991953525785,-1.13539788189596,0.256208646754127,0.944218227468972
"HOXA4",25.316001001628,0.629306384985271,0.472547430243208,1.33173168386797,0.182948373899038,0.924819651896038
"TBC1D32",24.6702439206631,-0.110781506550549,0.677612516352472,-0.163487987422186,0.87013423055311,0.996417816814076
"HJURP",23.7876336259879,-1.10694405231192,1.00348843539049,-1.10309597327962,0.269985489335492,0.947934043148451
"MEDAG",25.5155791164114,1.28780781415693,0.804257890001121,1.60123740179301,0.109324347751029,0.863953951646162
"GPR171",24.0341644465519,-0.184724038319647,0.727245015746443,-0.254005231139393,0.799491516748272,0.996417816814076
"AC079848.1",25.2844098069843,-0.42541651101273,0.569475033346887,-0.747032768956518,0.455043780791344,0.987020500911481
"SPDYE18",24.7090430751998,-0.772275606488001,0.471271377408762,-1.63870679083945,0.101274339092588,0.854184773962655
"GRIN2C",25.0510798744403,-0.838081144822811,0.911974074103446,-0.918974747880549,0.358108780559621,0.973009812253607
"AL355075.6",23.7846832507466,-1.86289111033047,0.878672527203079,-2.12011989979962,0.033995935164728,0.734787187491956
"SFTPD",25.8172990766482,0.275742416363027,0.493724646438017,0.558494331511247,0.576506874197438,0.994966071130088
"AP002784.1",23.7303555596828,-0.433758861404065,0.699283069521436,-0.620290809701591,0.535066344421118,0.99040814367672
"Z83840.2",24.299918329539,-0.622785722600918,0.437646350867598,-1.42303419499853,0.154726242723526,0.903930580265369
"APOD",27.1928666527543,1.41352165738382,1.04567097665554,1.35178434607109,0.17644431327283,0.92175615946789
"ATP10A",26.2761496799473,1.58170473949056,0.645226914941614,2.45139299502669,0.0142304490172492,0.629350848339154
"LGSN",26.3047931653994,1.12299279708761,2.27272813555479,0.494116643130075,0.621223804572212,0.996417816814076
"FKBP1C",24.0027053008199,0.0725439438615026,0.495115604574784,0.146519203174388,0.883511531565825,0.996417816814076
"GDPD1",23.1956765035924,-0.722471558143899,0.682307752275079,-1.05886464829822,0.289661426216621,0.955211786925935
"CCDC154",25.0824563225436,0.470220834124623,0.737853686097759,0.637281947605969,0.523941207587517,0.99040814367672
"ASB14",24.2750811629831,-0.692540225565454,0.456271096137679,-1.51782620338607,0.129058217523591,0.879870244094312
"AC090114.3",24.6661536035956,-0.991321441435274,0.799765143169922,-1.23951568770065,0.215154582741951,0.933765283647647
"AC020659.1",24.8456811052476,-1.1478036605804,0.892817051791011,-1.285597825756,0.19858345594746,0.927162782579869
"GLYCTK-AS1",24.6969917287481,-0.660250880378698,0.64846590436541,-1.01817362475645,0.308595451425871,0.958196431010702
"AP002360.2",24.2979163207516,-0.450368995209092,0.56275510405107,-0.80029304393163,0.423541032366256,0.981482190440271
"AGAP11",25.0628247477984,-1.5953719191494,0.943687843451697,-1.69057165483245,0.0909186421212215,0.837861679767826
"EBF1",25.4584350850302,0.0938064027749239,0.693609778523301,0.135243772045196,0.892419139901327,0.996417816814076
"KANSL1L-AS1",24.4177346552369,-0.252010955826679,0.462669645377653,-0.54468876085652,0.585967596056308,0.996407035159935
"FRMD3",24.2227939568199,0.124483581176777,0.622178190184945,0.200077056927652,0.841420316489078,0.996417816814076
"BNC2",26.6604893846519,1.97432089753453,0.651355470352101,3.03109590292882,0.0024366783994329,0.385465085726255
"AL161452.1",25.164413107693,-0.104558511172336,0.552986725369307,-0.189079604221074,0.850030426619203,0.996417816814076
"ACOT11",25.0523949336087,-0.0521572409602891,0.596769178795426,-0.0873993544129877,0.930354082520261,0.997536037550879
"MIR6859-1",24.9898940240597,-0.190694303967904,0.510678945232899,-0.37341328783574,0.708840871306515,0.996417816814076
"ARHGEF4",27.0534839992543,-1.40668360117299,0.98122909334813,-1.43359344999966,0.151688313769461,0.897862069096618
"FAM153A",25.7338118889513,0.690441976437285,0.87766294057791,0.786682386273087,0.431467817506579,0.983534567976338
"AC016065.1",25.4854999522243,0.754354409689853,0.520814241169494,1.44841356103463,0.147501424420963,0.893777997331134
"RFESD",24.7952036090152,0.0714896059294989,0.561794472191074,0.127252241643959,0.898740758568181,0.996417816814076
"AC096642.1",24.8601803991796,0.298978471056022,0.611782015740325,0.488700980682188,0.625053409396673,0.996417816814076
"EFNB3",25.7268689132265,0.0578415445935266,0.797122043826008,0.0725629720587078,0.942153893026914,0.997536037550879
"FCRL6",23.8656491844152,-0.477650552852042,0.717249043434303,-0.665947981700993,0.505444350027958,0.99040814367672
"RPL32P29",14.1398087177873,2.50145317899387,0.77254231824054,3.23794971476891,NA,NA
"AL109811.1",24.6633018721098,-0.446464553401245,0.408260619555104,-1.09357731805672,0.274140401604179,0.947934043148451
"MB21D2",24.2688938922923,-0.276434958527997,0.59159832929841,-0.467267983761597,0.640308159610133,0.996417816814076
"GOLGA6L3",25.1785441106779,-0.770821277154492,0.632033533100013,-1.21958920972713,0.222620638890958,0.936928417970191
"C15orf65",23.3216241253677,-0.899711417324965,0.679328769317514,-1.3244123581412,0.185366132506334,0.924819651896038
"GLUD1P3",23.5403410172421,-1.00131488251361,0.62537596727388,-1.60114064964555,0.109345770599277,0.863953951646162
"FNDC1",25.2118390641322,1.41871519766711,0.925463775596568,1.53297755684989,0.125281384793802,0.877118585227534
"AP001992.1",25.7171546414545,0.56002831492052,0.526310847714913,1.06406378920746,0.287299803325593,0.953916361854222
"FBLL1",24.1439823169501,0.422778011552712,0.939456815457475,0.450023891036266,0.652693213942974,0.996417816814076
"MAP1A",26.2652359071367,1.68946630932477,0.556588983354434,3.03539300965452,0.00240222436116869,0.383630361430307
"AL359921.2",22.9657760586692,-1.07152400459262,0.61883461222971,-1.73151918689848,0.0833592057965761,0.831509030120298
"AC007423.1",24.4008705468005,-0.784820528221437,0.987206960331158,-0.794990878060836,0.426618808384678,0.982037127320071
"AP001528.2",24.5335507157287,-0.0847941927224763,0.549927207974276,-0.154191666629527,0.877458612680809,0.996417816814076
"AL158071.3",25.7986525987629,0.462272488494718,0.734119051093131,0.629696896990177,0.528892913143546,0.99040814367672
"ZNF711",24.1566029317072,-1.01832472908934,0.682213684574022,-1.49267707774756,0.135521736369841,0.884256092070355
"AC069503.2",24.1345546202896,-0.289859856298069,0.621805540198612,-0.466158368748989,0.641102146072701,0.996417816814076
"HROB",24.2665189234598,-0.891247858689694,0.588368172688551,-1.51477918089473,0.129828334471156,0.879870244094312
"TRIM36",23.3361113776303,-0.136980228500374,0.627648687484164,-0.218243471597844,0.827239415880462,0.996417816814076
"C3orf70",25.1105173151177,0.152913832355899,0.495307161312645,0.308725260403367,0.757530526833185,0.996417816814076
"AL592435.1",24.7713169536638,0.105068143920587,0.472344969271899,0.222439426173089,0.823971822851552,0.996417816814076
"LY6G5C",24.6823506683608,0.58190865229706,0.500593518379154,1.16243744861338,0.245057819126919,0.940297206545727
"RNASE2",23.8092100647387,-0.953091584741191,0.833681139837591,-1.14323275314452,0.252941966827745,0.943422566288417
"TMCC1-AS1",25.1359445508319,1.03853333080347,0.617584623266219,1.68160490348834,0.092645479136315,0.839265379784213
"MYLK-AS1",24.5955205499883,0.279252115083754,0.382223050031121,0.730599881563965,0.4650235844018,0.988133333204232
"AC099521.3",24.4995071755655,-0.143328985972418,0.836049782064482,-0.171435946814664,0.863880991678876,0.996417816814076
"AC022107.1",24.2350641781122,-0.0553699344272722,0.62683420029784,-0.0883326634075857,0.929612278767883,0.997536037550879
"STRCP1",26.5618901554347,1.34920386627831,0.673407240912186,2.00354820130936,0.0451184793134655,0.765356620134958
"RASA4CP",25.4659113854436,0.708169631440011,0.558927434588548,1.26701533618819,0.205149806248013,0.930125435407992
"AC079061.1",25.7722398317619,-0.7409016804479,0.679297260004938,-1.0906884571307,0.275409991426157,0.94842553361431
"AC026367.3",24.6059340061329,-0.467478650617611,0.504560589351129,-0.926506470152166,0.354182836223589,0.971471629963869
"MIAT",24.430337913998,0.583294795940001,0.441139320211116,1.32224621387378,0.186086176725345,0.924819651896038
"AP001885.3",24.4557995770582,-0.450091012026398,0.534587792663754,-0.84194031027846,0.399821365335052,0.980145064075878
"TUBB1",24.0975378686876,0.632407543018159,0.816205634937784,0.774813987980327,0.438449582520247,0.983769215023491
"C19orf18",24.2187674381737,-1.21170386554556,0.665844861158546,-1.81979907967938,0.0687896079485482,0.817356473489391
"LINC02158",23.4435628841113,0.581953493397093,1.06006252285364,0.548980348659533,0.583018935920267,0.995561293172612
"AC092171.3",24.7629441507427,-0.262752523615543,0.66810133356896,-0.393282441470269,0.694110885258504,0.996417816814076
"AL731571.1",24.7943320714807,0.633877851624946,0.609322931745846,1.04029869647076,0.298201149625282,0.956508978311858
"RGCC",24.8339660893242,0.531332659404904,0.492592338326933,1.07864580518964,0.280745653609745,0.948691868182866
"AL513534.3",24.4763214996461,-0.996758920211584,0.630820742160172,-1.5800985186351,0.114084306518157,0.866631066956031
"AL117382.2",24.8419073924138,-1.22774254890525,1.93696224413264,-0.63384949945425,0.526179045570764,0.99040814367672
"AL928654.2",24.1719419407234,-0.258781787320358,0.40670250348312,-0.636292585130592,0.524585736952157,0.99040814367672
"SMUG1P1",24.3472649109854,-0.747722429507677,1.00530593913343,-0.743775999326348,0.457012002395703,0.987231101715076
"AP001160.1",24.2057544731975,-0.00945709716004566,0.459926485302494,-0.0205621930074884,0.983594899694295,0.99963367653773
"LIX1L-AS1",24.323697136167,-0.236550911218556,0.378799184398775,-0.624475767005693,0.532315180067906,0.99040814367672
"PMS2P6",24.0993259840609,-0.0243901778843304,0.399732236230429,-0.0610162895900908,0.951346236009986,0.998274968684953
"AP1M2",23.2541768326741,0.538912880887014,0.847581365129193,0.635824362189547,0.524890906648459,0.99040814367672
"H4C12",25.1912507883605,0.913010589186804,0.421744786101608,2.1648414379374,0.0303998302272,0.715183570707781
"AL669942.1",22.7420481273261,-1.68737192357463,0.678593520219551,-2.48657240792499,0.0128980319299734,0.616600685871972
"PSPHP1",23.5178761947746,-0.846569251204537,1.1457625893838,-0.73886969172194,NA,NA
"AC020907.5",24.9931028005751,-1.17629161839586e-05,0.845084025265838,-1.39192267659519e-05,0.999988894063865,1
"AC000123.1",23.8577379223876,0.0390828031635435,0.470823751572701,0.083009412828037,0.933844055092818,0.997536037550879
"AC016629.3",24.0367085878487,0.82386172382585,0.489424197340064,1.68332854873828,0.0923115067244715,0.839076419640463
"VAT1L",25.2092456277648,0.524876717042239,0.730446269142651,0.718569919808481,0.472405952701703,0.988133333204232
"AL713852.1",25.2364084487376,0.661311429315509,0.786673199073637,0.840643141388634,0.400547882518045,0.980145064075878
"ICAM5",25.3769410881107,1.09420462982987,0.808466464433359,1.35343230420421,0.175917563086669,0.92175615946789
"IL20RA",24.212862400049,0.106951657578215,0.574877559846915,0.186042498522111,0.852411434058032,0.996417816814076
"AC100803.4",23.3936613341721,-0.0807123366604825,0.857683791990322,-0.0941050039819259,0.925025745421454,0.997536037550879
"PRKCQ-AS1",22.9258132593121,-0.183992714134654,0.57786397821727,-0.318401425024411,0.750180457467045,0.996417816814076
"AC133552.5",23.8269799465378,-1.42708505020443,0.617504119518389,-2.31105348951755,0.0208299005635831,0.665480740803037
"ALMS1P1",23.7409527578592,-0.740506521754694,0.603951511283602,-1.22610260578845,0.220160065386864,0.935752925520538
"SERHL2",24.442753363309,-0.436326396744213,0.504879306084365,-0.864219213356515,0.38746747948861,0.977334460671519
"TSPAN5",24.7293697989563,-0.27084881156763,0.574552562147888,-0.471408239056663,0.637349233474638,0.996417816814076
"FAM95B1",22.5174463703167,-1.72256970694141,0.576823544415342,-2.98630269797217,0.00282372985990079,0.392061693196
"TRAF3IP2-AS1",23.9829474603012,0.113560369225524,0.515032344762451,0.220491723248764,0.825488217669522,0.996417816814076
"PCDHB13",24.1069930503434,0.0305258458424026,0.62629208037694,0.0487405905309073,0.961126027734065,0.999321427182639
"IGHV3-74",25.6474805105048,1.2775219073907,1.13704830115766,1.12354233860604,0.261207229609615,0.945137144159551
"HLA-DQB2",22.651269609427,0.0481508806593369,0.660064699657121,0.0729487286387978,0.94184691736008,0.997536037550879
"PRKCQ",22.7987696968684,-0.452992850530022,0.57640151234303,-0.785898095042532,0.431927190676086,0.983534567976338
"RAPSN",24.0946371749333,0.0238432520389151,0.717615324481296,0.0332256728995431,0.973494625408329,0.99963367653773
"LINC02175",24.3423371566847,-0.23095509066945,0.585762796269792,-0.394280913947079,0.693373652843438,0.996417816814076
"AL442003.1",23.4288273485658,-0.531066416073393,0.383114951409885,-1.38618034644442,0.165691841185406,0.916528316719552
"AC010186.2",22.9122831870029,-0.845293690807763,0.64463736251216,-1.31127008759412,0.189766530541805,0.924819651896038
"AL121832.3",24.1738179219766,-0.21114447670603,0.55947178793752,-0.377399685307475,0.705876600711259,0.996417816814076
"AC021092.1",22.8768137444602,-0.203796599062776,0.720430498683131,-0.282881692870158,0.777267528619694,0.996417816814076
"AC023908.3",23.4412654461301,-0.383034983141095,0.491026497851023,-0.780069883840174,0.435349741961255,0.983769215023491
"ESM1",24.6742012021583,1.56522963478561,1.08311195920855,1.44512265927648,0.148423435329784,0.894438899050257
"NRSN2-AS1",24.0379583045619,-0.487808189807746,0.696075267309304,-0.700798049747379,0.483429055336367,0.988133333204232
"AC015922.3",23.135010197933,-0.0481219008096691,0.721920217321896,-0.0666581980321685,0.946853813395022,0.997583313281057
"UBE2F-SCLY",9.0794014170569,0.14182331101128,1.07828730432585,0.13152645908221,NA,NA
"AL357033.4",23.8287235161294,-0.209775367575856,0.735600115223249,-0.285175822073098,0.775509442795212,0.996417816814076
"KCNK15",24.5221756376919,2.05622112161648,1.09442498655292,1.87881412328945,0.0602698779158593,0.802654703109427
"AP006621.4",24.5397323134673,0.372376982249385,0.498545662383721,0.746926531200614,0.455107909934431,0.987020500911481
"AC011346.1",23.5188489262293,-0.352012519605255,0.608474150983074,-0.578516801472224,0.562915257363832,0.993890307205123
"GRIP2",24.4841374851978,0.421212293913442,0.758295242959176,0.555472684056016,0.578571389066545,0.994966071130088
"AC009021.2",23.4918532703384,-0.76593625028227,0.480083231521003,-1.5954238765133,0.110617480249445,0.863953951646162
"AC007614.1",23.7474789933211,-0.964513283276792,0.922500385409565,-1.04554241768536,0.295772346717632,0.956508978311858
"AC005280.1",24.0802467880568,-0.793615285566295,0.831098408024879,-0.954899297006641,0.339628625311323,0.967835004116775
"AL121832.2",23.6737669436305,-0.111094340249356,0.504720729409469,-0.220110516125101,0.825785084961028,0.996417816814076
"CXCR1",21.2473512479784,-0.843558794432193,1.04766021932168,-0.805183568942192,0.420713756771789,0.980145064075878
"TPPP3",24.2528468135032,0.826042736218867,0.571891706913155,1.44440411748147,0.148625333188618,0.894855596991569
"AC131649.2",24.3142830289808,-0.340495632013634,0.503074117322856,-0.676829954650829,0.498513850265578,0.99040814367672
"AC021148.1",24.2429524011706,0.266064868471098,0.628177217840632,0.423550649266937,0.671893552958761,0.996417816814076
"SHISA4",24.4097179004246,0.015630869010985,0.662625403247316,0.0235892993754587,0.981180207639084,0.99963367653773
"AC022966.2",24.5831426381824,0.415671606985117,0.454889395696004,0.913786100353291,0.360829251480266,0.973205352374718
"CYSLTR1",22.5659812171391,-0.612774772519046,0.621975318442099,-0.985207538546549,0.324522138444575,0.962460017421605
"AC090164.3",25.2835282906308,0.720780880823426,0.637814409364391,1.13007933066566,0.258442798328185,0.944388054650498
"C9orf163",24.3496964212734,0.369740647438592,0.575288806329412,0.642704400590887,0.520415925048743,0.99040814367672
"AC009812.1",24.9068558679892,0.220057584850942,1.00471152653373,0.21902563973775,0.826630075018542,0.996417816814076
"RAD51",22.9062325487433,-0.796445765023944,0.778477361169809,-1.02308147256477,0.306269326153406,0.958135179174555
"ZNF423",24.2138420167627,0.563923722285896,0.547130978214881,1.03069236570337,0.302685105944877,0.956508978311858
"LRRC69",22.8737168160682,-0.203650007498092,0.730581720877759,-0.278750482907534,0.780436317594197,0.996417816814076
"AP000442.1",24.6008948143309,0.386215145706001,0.451840310361308,0.854760270054632,0.392683877045171,0.978653738093506
"AC073332.1",23.4443289770129,-0.854564620736551,0.49611500928229,-1.72251313656649,0.084976605190042,0.831509030120298
"MIR222HG",22.7131808109502,-0.398687450296874,1.80905334466914,-0.220384573772638,0.825571658435529,0.996417816814076
"AL117332.1",22.9998635604699,0.0159401974209964,0.577373943902036,0.0276080997234974,0.977974721483921,0.99963367653773
"SNCA",24.3621492553487,1.04421583484201,0.520938890969663,2.00448815195643,0.0450177948298089,0.765294673260189
"RSPH10B",23.4937007476161,-1.2007831780538,0.719830777430638,-1.66814648067686,0.095286652093832,0.843736651344746
"CCNB2",22.819888218754,-0.352929154410203,0.610474564773011,-0.578122619312453,0.563181336810595,0.993890307205123
"TTC34",23.3447254571017,-1.48047639233343,0.682754216001815,-2.16838850297117,0.0301291397118879,0.713873346205081
"AC092171.5",24.1033661130152,-0.439934878550289,0.627322426454264,-0.701289894953824,0.483122118690024,0.988133333204232
"LINC01619",21.7968334201736,-1.53109473638394,0.902221436730055,-1.69702766311242,0.0896914306927508,0.835302345121524
"PCDHB5",23.6874104699751,0.282702391025699,0.883295803217703,0.320054040782103,0.748927364695445,0.996417816814076
"KLRG1",23.9232448551407,1.28700214341273,0.646684862496885,1.99015350141884,0.0465740287035385,0.769434234270014
"AC084855.2",23.5209108950735,-0.583574724770794,0.763393488043541,-0.764448130500045,0.444600235854599,0.984730938921777
"TECTB",23.8190636904115,0.5350155580788,0.767726150243744,0.696883332564533,0.485875809346569,0.988133333204232
"INMT-MINDY4",25.0560489894137,-0.217216607268173,1.69747246728014,-0.127964730771874,0.898176884289431,0.996417816814076
"AC008735.4",23.1510810553524,0.0671388572760336,0.481104921653982,0.139551383189384,0.889014455211505,0.996417816814076
"AC012358.4",24.0776650594443,0.143853532797927,0.471093953333772,0.305360601170794,0.760091525352973,0.996417816814076
"AP001830.1",23.8258335910327,-0.321919687695469,0.729193965601971,-0.4414733292941,0.658870365648774,0.996417816814076
"SCUBE2",24.5707479403176,0.520483297363662,0.504499051780743,1.03168340064565,0.302220456045212,0.956508978311858
"AC136475.10",23.6135932811871,-0.326421374854428,0.507508711641422,-0.643183786537757,0.520104852520248,0.99040814367672
"DGCR11",23.6094148465096,0.0260266016361683,0.694807594870852,0.0374587178210193,0.970119255435212,0.999350853899556
"SLC5A12",22.9465989903773,-3.4396151706271,2.9488698845507,-1.16641808736542,0.243445449095495,0.940010458722372
"AL591845.1",24.4229799925101,0.0709341237842406,0.597381639145176,0.118741720762868,0.905479981965116,0.996417816814076
"GAPDHP62",23.5110359686888,-0.216623229649457,0.570897352983646,-0.379443394714184,0.704358631250674,0.996417816814076
"FFAR2",21.2551960832697,-0.903373982796315,0.742324769712672,-1.21695249795582,0.22362228970266,0.936928417970191
"AC009509.2",22.8120486888367,0.0559758839893178,1.11081267922524,0.0503918302664312,0.959810146619863,0.999321427182639
"SUCLG2P2",23.8726936643762,0.142419935022822,0.729708413410335,0.195173760375345,0.845256920212933,0.996417816814076
"AL020996.1",24.6049818140321,-0.36341049975781,0.762536922983646,-0.476580856354944,0.633660618009154,0.996417816814076
"AC111182.2",24.2559539519908,0.215307699182838,0.782869827465749,0.275023626698984,0.783298086497141,0.996417816814076
"CTAGE7P",23.3187746448619,-0.448408016504264,0.679597585282189,-0.659814022614679,0.50937318348944,0.99040814367672
"GLI2",24.4803528203632,0.759028954409992,0.55429467585851,1.36935999472552,0.170886772898564,0.921513148606478
"AHRR",23.5251513604421,-0.0776659895455884,0.719263502942118,-0.107979883906105,0.914011649215595,0.996954240459137
"AC090772.1",23.8254915048327,-0.571867616047779,0.711070013252691,-0.804235314933125,0.421261087039109,0.980145064075878
"AL138724.2",23.2975809779654,0.292432480109875,0.695267347256922,0.42060436357845,0.674044006840768,0.996417816814076
"RPSAP54",21.1115466466674,-1.26088813302313,0.766012332103152,-1.64604155857551,0.0997552031212799,0.850987880028026
"CARMIL3",24.2003474543437,0.0196065694107601,0.756963443421739,0.0259016067171376,0.97933581850282,0.99963367653773
"LINC02798",24.2242330430673,0.219407277422268,0.64328276725777,0.341074389972504,0.733047580341965,0.996417816814076
"LINC00885",23.0855691751398,-0.925175484684666,0.936639506203165,-0.98776047621035,0.323269968486438,0.962460017421605
"ATL1",24.1455518918302,0.908986984605805,0.535115494921236,1.69867438568491,0.0893805522173772,0.835302345121524
"ZNF32-AS2",23.691180022303,-0.337035531626776,0.464651321037971,-0.725351497707748,0.468236420278497,0.988133333204232
"PPP1R14B-AS1",22.9590003389748,-0.308589082428284,0.613379095048952,-0.503096836718336,0.614896190623226,0.996417816814076
"AL049844.2",23.3651374209515,-0.292454207131544,0.745492814089772,-0.392296480400852,0.694839163884697,0.996417816814076
"ZNF137P",23.9843327230449,0.376032918058733,0.486644482226823,0.772705602944585,0.439696629987355,0.983769215023491
"ADGRG5",23.0805501142352,-0.837458340691286,0.561945090994973,-1.49028500134861,0.136149314483738,0.884439486521159
"SYT1",22.5543920262452,-0.53338737666558,0.569011239232928,-0.937393393818771,0.348556237835196,0.969536087438556
"ZNF295-AS1",24.5048010940396,0.366928275849649,0.602376610457221,0.609134334699915,0.542435401036782,0.990486030119909
"AP002784.2",22.4723558506996,-0.424756300782184,0.562509175030433,-0.755109995777764,0.450182986056897,0.984959726945901
"HHIP-AS1",24.1044101866117,-0.260028564381442,0.518474551328371,-0.501526186223083,0.616000853285068,0.996417816814076
"AC104109.4",22.9432309392617,-0.211274915577692,0.465619748561422,-0.453749902641473,0.650008844945535,0.996417816814076
"CACYBPP2",22.4795722899125,0.265015861549297,0.590648830874556,0.448686000371652,0.653658185065485,0.996417816814076
"AC068896.3",22.6882664331537,-1.03124428892546,0.975322869908704,-1.0573363147139,0.290358125312804,0.955211786925935
"AIFM3",23.2975333283048,0.594067478231236,0.532992747179277,1.11458829669856,0.26502688779266,0.946733349068783
"AC099552.5",23.4353589222327,-1.34912760878415,0.901787785035859,-1.49605886348361,0.134638316499086,0.882561217815957
"GOLGA8IP",23.2196481965132,-0.618189909066738,0.764894189982513,-0.808203170010837,0.418973633172673,0.980145064075878
"AC073111.4",23.9750148410814,1.47216300751444,0.767818123596153,1.917332975444,0.0551956432103955,0.791424370930989
"AC073283.2",23.1159004412144,0.500661123662085,1.1303212869696,0.442937003340316,0.657811301525345,0.996417816814076
"GZMH",22.2437508938743,-0.647967777144752,0.643569676498181,-1.00683391528094,0.314014593524507,0.958918450537669
"AC018638.6",23.2742524050152,0.190825483972879,0.707550524344354,0.269698738686832,0.787392030983676,0.996417816814076
"PRDM6",23.6867188578773,0.447125604577794,0.531579309269525,0.841126802305786,0.400276901451483,0.980145064075878
